MKOA WA SIMIYU,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwageni,44,Mwanduominzi,,2.1,1,,,2.0,3.0,5.0,47,4,51
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwageni,45,Mwantandu,,0.0,1,,,1.0,3.0,4.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Isengwa,46,Masanga,,0.0,1,,,2.0,3.0,5.0,31,3,34
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Isengwa,47,Mwadase,,2.7,,,,1.0,3.0,4.0,24,3,27
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Isengwa,48,Mwadundu,,1.5,1,,,1.0,2.0,3.0,20,3,23
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwabusungu,49,Mwabasabi,,1.8,1,,,1.0,3.0,4.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwabusungu,50,Kisesa,,3.2,1,,,1.0,3.0,4.0,57,3,60
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwabusungu,51,Muungano,,1.9,1,,,1.0,3.0,4.0,56,3,59
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwabusungu,52,Magulya,,2.1,1,,,1.0,3.0,4.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Semu,53,Idoselo,,1.3,1,,,2.0,3.0,5.0,50,4,54
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Semu,54,Mwabunga,,2.6,1,,,2.0,3.0,5.0,65,5,70
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Semu,55,Ikinabushu,,0.0,,1,,2.0,3.0,5.0,80,5,85
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Semu,56,Mabatini,,0.0,1,,,2.0,3.0,5.0,56,4,60
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,72,Mwagala B,,2.1,1,,,1.0,3.0,4.0,56,4,60
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,73,Mwabujikungu,,3.3,1,,,2.0,3.0,5.0,40,5,45
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,74,Mondo,,1.5,1,,,2.0,3.0,5.0,47,5,52
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,75,Mkuyuni,,0.0,1,,,1.0,3.0,4.0,38,5,43
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,76,Ntunzu,,1.0,1,,,2.0,3.0,5.0,44,4,48
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,77,Jilinguli,,1.2,1,,,1.5,2.5,4.0,40,5,45
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Lubiga,78,Kasela,,0.0,1,,,1.5,2.5,4.0,52,4,56
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Mwandu Itinje,79,Mwang'honela,,0.3,1,,,1.5,2.5,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Mwandu Itinje,80,Itamwa,,2.1,1,,,1.5,2.5,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Mwandu Itinje,81,Isalala,,0.8,1,,,1.5,2.5,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Mwandu Itinje,82,Waku,,0.9,1,,,1.5,2.5,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Mwandu Itinje,83,Songasonga,,3.4,1,,,1.5,2.5,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Mwandu Itinje,84,Salamada,,1.8,1,,,1.5,2.5,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Isagijo,85,Busulwa,,0.5,1,,,2.0,2.0,4.0,60,5,65
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Isagijo,86,Ngamba,,0.0,1,,,2.0,2.0,4.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lubiga,Isagijo,87,Mwamhuge,,2.1,1,,,2.0,2.0,4.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mwamashimba,88,Mwamashimba,,2.2,,1,,2.0,3.0,5.0,90,5,95
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mwamashimba,89,Wimate,,1.9,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mwamashimba,90,Shola,,3.1,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mwamashimba,91,Shogashoga,,1.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mwamashimba,92,Jiliguli,,3.1,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbugayabanghya,93,Chonge A,,1.3,,1,,2.0,3.0,5.0,60,5,65
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbugayabanghya,94,Chonge B,,0.5,1,,,2.0,3.0,5.0,60,3,63
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbugayabanghya,95,Mwajipanda,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbugayabanghya,96,Mabambasini,,2.8,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbalagane,97,Mwamondi,,,1,,,1.5,2.5,4.0,44,4,48
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbalagane,98,Mwankindwa,,1.5,,1,,2.0,3.0,5.0,49,3,52
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbalagane,99,Mwabagalu,,1.8,,1,,2.0,3.0,5.0,40,5,45
Simiyu,Meatu,Meatu DC,Kisesa,Mbugayabanghya,Mbalagane,100,Ngolukunu,,1.7,,,,2.0,3.0,5.0,41,3,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwandoya,195,Itugutu,,0.7,1,1,,2.0,2.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwandoya,196,Manasubi,,0.5,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwandoya,197,Kisimani,,0.6,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwandoya,198,Kalangale,,0.0,1,,,1.0,1.0,2.0,25,3,28
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,199,Nhumbi,,1.8,1,,,2.0,2.0,4.0,35,5,40
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,200,Igobe,,1.4,1,,,1.0,3.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,201,Ngeng'wambula,,4.7,,,,2.0,2.0,4.0,37,3,40
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,202,Iwelimo,,1.7,1,,,2.0,2.0,4.0,27,3,30
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,203,Mwakaluba,,1.3,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,204,Igobeko,,5.9,,1,,2.0,3.0,5.0,35,5,40
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,205,Nangale,,2.5,1,,,2.0,2.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwakaluba,206,Imalamasonga,,0.0,1,,,1.5,2.5,4.0,34,4,38
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Igobe,207,Mbugani,,0.7,1,,,1.0,3.0,4.0,20,3,23
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Igobe,208,Mwagingili,,2.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Igobe,209,Mlimani,,3.0,1,,,1.0,3.0,4.0,51,4,55
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Igobe,210,Mwachomela,,2.2,1,,,1.0,3.0,4.0,20,3,23
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Makomangwa,211,Kasela,,1.7,1,,,2.0,3.0,5.0,71,4,75
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Makomangwa,212,Kalangale,,-,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Makomangwa,213,Itugutu,,1.3,1,,,2.0,3.0,5.0,47,3,50
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Inonelwa,214,Inonelwa,,2.8,,1,,2.0,3.0,5.0,100,5,105
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Inonelwa,215,Igegesi,,3.3,1,,,1.0,2.0,3.0,47,3,50
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Inonelwa,216,Nswiswi,,4.3,1,,,1.0,2.0,3.0,49,3,52
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwagumada,217,Mbugani,,0.8,1,,,1.0,2.0,3.0,49,3,52
Simiyu,Meatu,Meatu DC,Kisesa,Mwandoya,Mwagumada,218,Umoja,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwabuma,219,Masanga,,3.3,1,,,2.0,2.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwabuma,220,Malwilo,,1.2,,1,,2.0,3.0,5.0,45,4,49
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwabuma,221,Bulyasulu,,2.7,,1,,2.0,3.0,5.0,37,4,41
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwabuma,222,Ng'wanyole,,1.5,1,,,1.5,2.5,4.0,35,4,39
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwabuma,223,Bukingwa,,1.4,1,,,2.0,2.0,4.0,30,5,35
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwabuma,224,Ng'wamilyango,,0.0,,,,1.0,3.0,4.0,33,3,36
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwakasumbi,225,Mbugani,,0.0,1,,,1.5,2.5,4.0,36,3,39
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwakasumbi,226,Mwaukoli,,0.0,,1,,2.0,3.0,5.0,42,4,46
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwashata,227,Matale,,2.3,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwashata,228,Union,,2.1,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Mwashata,229,Katani,,1.4,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Baluli,230,Malula,,2.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwabuma,Baluli,231,Mlimani,,1.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Longalonhiga,232,Nkuyu,,3.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Longalonhiga,233,Igoma,,1.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Longalonhiga,234,Bukingwaminzi,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Longalonhiga,235,Kisesa,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Longalonhiga,236,Nhiga,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Matale,237,Ikigijo,,0.8,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Matale,238,Majimapya,,3.9,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Matale,239,Lung'uda,,3.0,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Matale,240,Mbugani,,1.1,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Matale,241,Machimu,,0.0,1,,,1.0,2.0,3.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Malwilo Mnadani,242,Wema,,0.0,1,,,2.0,3.0,5.0,54,5,59
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Malwilo Mnadani,243,Ng'wabagalu,,0.9,1,,,2.0,3.0,5.0,60,5,65
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Malwilo Mnadani,244,Ng'wabunonu,,0.0,1,,,2.0,3.0,5.0,61,4,65
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Tindabuligi,245,Bariadi,,0.3,,,,1.0,3.0,4.0,59,4,63
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Tindabuligi,246,Shinyanga,,0.5,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Tindabuligi,247,Mwabasimbe,,0.3,,1,,2.0,3.0,5.0,58,5,63
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Tindabuligi,248,Mayunge,,2.1,,,,1.0,3.0,4.0,60,5,65
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Tindabuligi,249,Wame,,3.8,1,,,2.0,3.0,5.0,74,5,79
Simiyu,Meatu,Meatu DC,Kisesa,Tindabuligi,Tindabuligi,250,Nyang'hanga,,0.6,1,,,2.0,3.0,5.0,60,4,64
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Sakasaka,251,Madukani,,0.0,,1,,2.0,3.0,5.0,115,7,122
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Sakasaka,252,Ujama,,0.5,,,,2.0,3.0,5.0,87,4,91
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Sakasaka,253,Ushirika,,0.5,1,,,1.0,3.0,4.0,59,5,64
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Sakasaka,254,kujitegemea,,0.0,,,,2.0,2.0,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Sakasaka,255,Mayunge,,1.8,1,,,1.0,3.0,4.0,48,4,52
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Sakasaka,256,Sabato,,0.6,1,,,2.0,2.0,4.0,48,3,51
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,257,Mbuyuni,,1.4,1,,,2.0,3.0,5.0,55,5,60
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,258,Mlimani,,1.5,1,,,1.0,3.0,4.0,50,5,55
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,259,Manolelo,,1.2,1,,,2.0,3.0,5.0,55,4,59
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,260,Mwatambuka,,2.6,1,,,2.0,3.0,5.0,50,5,55
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,261,Mwababili,,3.5,1,,,2.0,3.0,5.0,56,3,59
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,262,Usalama,,1.1,1,,,2.0,2.0,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Bulyandulu,263,Ukombozi,,,1,,,1.0,3.0,4.0,55,5,60
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Butuli,264,Matale ,,2.2,2,,,3.0,3.0,6.0,70,2,72
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Butuli,265,Mwabalatulu,,2.1,,1,,2.0,3.0,5.0,45,4,49
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Butuli,266,Mwamanota,,0.8,1,,,1.0,3.0,4.0,50,4,54
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Butuli,267,Machimu,,0.2,1,,,1.0,3.0,4.0,50,4,54
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Ming'ongwa,268,Ipililo,,1.8,1,,,2.0,3.0,5.0,50,4,54
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Ming'ongwa,269,Ming'ongwa,,0.0,,1,,2.0,3.0,5.0,50,4,54
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Ming'ongwa,270,Busulwa,,1.2,1,,,1.0,3.0,4.0,47,3,50
Simiyu,Meatu,Meatu DC,Kisesa,Sakasaka,Ming'ongwa,271,Dagwisha,,3.8,1,,,1.0,3.0,4.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,272,Busulwa,,0.9,1,,,1.0,2.0,3.0,45,3,48
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,273,Mwanani,,3.2,,1,,2.0,3.0,5.0,100,7,107
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,274,Mwanduya,,0.0,,,,1.0,3.0,4.0,38,5,43
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,275,Wanikija,,1.3,1,,,1.0,3.0,4.0,30,4,34
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,276,Bukingwaminzi,,1.1,1,,,2.0,3.0,5.0,60,5,65
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,277,Mwabasabi,,0.0,1,,,2.0,3.0,5.0,60,4,64
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwakisandu,278,Iwelimo,,1.2,1,,,1.0,3.0,4.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Mwanindwa,279,Busulwa,,1.0,1,,,2.0,3.0,5.0,46,4,50
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Nyanza,280,Witina,,2.7,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Nyanza,281,Iwelimo,,3.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Nyanza,282,Masanga,,0.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Nyanza,283,Bugolo,,1.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwakisandu,Nyanza,284,Chonge,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,285,Mhumunu,,2.2,,1,,2.0,3.0,5.0,60,3,63
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,286,Masanga,,2.6,1,,,2.0,3.0,5.0,52,3,55
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,287,Mwagololoka,,0.2,1,,,2.0,3.0,5.0,58,4,62
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,288,Nenge,,0.0,1,,,1.5,2.5,4.0,42,3,45
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,289,Mayaga,,0.0,1,,,1.0,2.0,3.0,35,4,39
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,290,Mwasahani,,0.2,,1,,2.0,3.0,5.0,49,4,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,291,Mwamahega,,2.0,,1,,2.0,3.0,5.0,60,5,65
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,292,Isangijo,,,,,,2.0,2.0,4.0,55,5,60
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwabusalu,293,Ilugala,,4.7,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,294,Nkilo,,2.9,1,,,1.0,2.0,3.0,49,3,52
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,295,Mwagumada,,2.0,1,,,1.0,2.0,3.0,49,3,52
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,296,Itugutu,,2.4,1,,,1.0,2.0,3.0,49,3,52
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,297,Mwamahega,,0.0,1,,,1.0,2.0,3.0,45,3,48
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,298,Ntuzu,,1.9,1,,,1.0,2.0,3.0,45,3,48
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,299,Mbugani,,2.3,1,,,1.0,2.0,3.0,45,3,48
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Nzanza,300,Sengerema,,,1,,,1.0,2.0,3.0,45,3,48
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Ikigijo,301,Shimbagu,,2.0,1,,,2.0,2.0,4.0,56,3,59
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Ikigijo,302,Ikamu,,2.9,1,,,2.0,2.0,4.0,56,3,59
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Ikigijo,303,Sesego,,0.0,1,,,1.0,2.0,3.0,56,3,59
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Ikigijo,304,Mwambogo,,2.7,1,,,1.0,2.0,3.0,56,3,59
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwakipugila,305,Makomelo,,1.1,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwakipugila,306,Njia panda,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mwabusalu,Mwakipugila,307,Feya,,3.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,308,Nsingisa,,0.0,,1,,2.0,3.0,5.0,55,5,60
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,309,Mongo bakima,,0.5,,,,2.0,3.0,5.0,46,4,50
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,310,Itiima,,0.4,,1,,2.0,3.0,5.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,311,Buduhe,,1.6,1,,,2.0,2.0,4.0,37,3,40
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,312,Maganzo,,0.5,1,,,2.0,2.0,4.0,42,3,45
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,313,Matale ,,1.2,1,,,2.0,2.0,4.0,38,2,40
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,314,Ushirika,,0.0,1,,,2.0,3.0,5.0,59,4,63
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwabulutago,315,Meatu,,0.0,,1,,2.0,3.0,5.0,65,5,70
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Ng'hanga,316,Mwantaniko,,1.9,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Ng'hanga,317,Bwawani,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Ng'hanga,318,Simiyu,,1.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Ng'hanga,319,Ghala,,1.9,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwasengela,320,Bubanda mawe,,2.1,1,,,2.0,3.0,5.0,70,5,75
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwasengela,321,Mpakani,,0.0,1,,,2.0,3.0,5.0,77,4,81
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwasengela,322,Mwabalogi,,0.5,1,,,2.0,2.0,4.0,40,5,45
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwamhongo,323,Ghala sanjo,,1.1,1,,,2.0,3.0,5.0,70,4,74
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwamhongo,324,Ghala mpakani,,1.9,1,1,,2.0,3.0,5.0,70,4,74
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwamhongo,325,Malula,,1.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Mwasengela,Mwamhongo,326,Mwalulushi,,1.2,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,327,Ijosho,,0.5,1,,,1.0,2.0,3.0,70,3,73
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,328,Mwanzezele,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,329,Buhangija,,0.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,330,Mwabayanda,,0.0,,1,,2.0,3.0,5.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,331,Buganda,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,332,Mbugani,,0.7,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,333,Baluli,,1.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,334,Bupanda mawe,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,335,Upendo,,0.6,1,,,2.0,3.0,5.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,336,Majengo,,0.0,1,,,2.0,3.0,5.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Lingeka,337,Malula,,1.2,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,338,Mwabasabi,,1.1,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,339,Bulyanjemu,,1.7,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,340,Mbugani,,1.4,1,,,1.0,2.0,3.0,55,3,58
