MKOA WA RUVUMA,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Mkoa,Wilaya,Halmashauri,Jimbo,Kata,Kijiji,Na,Kitongoji,11kV,33kV,50,100,200,4x95 sq.mm,4x50 sq.mm,LV Total (km),Single Phase,Three Phase,Total
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Sisi Kwa Sisi,Cheleweni,8,Kazamoyo,,0.0,0,0,0,0.0,2.0,2.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Sisi Kwa Sisi,Cheleweni,9,Chipole,,0.2,0,0,0,0.0,2.0,2.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Sisi Kwa Sisi,Sevuyanke,10,Pachani,,5.1,0,0,0,0.0,2.0,2.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Sisi Kwa Sisi,Nakatete,11,Masima,,0.0,1,0,0,3.0,1.0,4.0,20,3,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Sisi Kwa Sisi,Nakatete,12,Chabora,,5.0,1,0,0,2.0,1.0,3.0,20,3,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakayaya,Kangomba,13,Nakanyonyo,,0.0,1,0,0,2.0,1.0,3.0,20,3,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakayaya,Kangomba,14,Buriani,,4.0,1,0,0,2.0,1.0,3.0,20,3,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mlingoti Magharibi,Malombe,15,Mtopetope,,0.0,1,0,0,3.0,1.0,4.0,20,0,20
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mlingoti Magharibi,Msinjili,16,Mponda,,3.0,1,0,0,2.0,1.0,3.0,25,2,27
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Masonya,Masonya,17,Masonya C,,0.0,1,0,0,4.0,1.0,5.0,50,3,53
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Masonya,Nambalapi,18,Nambalapi B,,0.0,1,0,0,2.0,1.0,3.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Masonya,Nambalapi,19,Changamoto,,0.6,0,0,0,0.0,2.0,2.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,20,Ligungane,,0.0,1,0,0,3.0,1.0,4.0,60,3,63
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,21,Michangani,,0.0,0,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,22,Chiwambo,,0.0,1,0,0,3.0,1.0,4.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,23,Mtuya,,0.0,0,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,24,Muungano,,0.5,1,0,0,3.0,1.0,4.0,50,3,53
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,25,Chipole,,1.0,0,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,26,Mjimwema,,0.7,0,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Rahaleo,27,Miteja,,0.4,1,0,0,3.0,1.0,4.0,60,3,63
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Mbugulaji,28,Victoria,,0.7,0,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Mbugulaji,29,Mzalendo,,0.0,,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Mbugulaji,30,Mwongozo,,0.3,0,0,0,0.0,3.0,3.0,40,0,40
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Kalulu,Mbugulaji,31,Jabari ,,0.0,1,0,0,3.0,1.0,4.0,50,3,53
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Fundimbanga,32,Umoja,,0.4,0,0,0,0.0,1.0,1.0,25,0,25
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Fundimbanga,33,Tuleane,,0.0,0,0,0,0.0,1.0,1.0,15,0,15
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Fundimbanga,34,Kijiweni,,0.4,0,0,0,0.0,1.0,1.0,35,0,35
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Fundimbanga,35,Minazini,,0.0,0,0,0,0.0,1.0,1.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Fundimbanga,36,Yanga,,0.3,0,0,0,0.0,1.0,1.0,10,0,10
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Milonde,37,Pahimite,,0.0,1,0,0,3.0,1.0,4.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Matemanga,38,Mshamu,,0.5,1,0,0,0.0,0.0,0.0,0,0,0
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Matemanga,39,Morogoro,,0.3,0,0,0,0.0,2.0,2.0,20,0,20
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Matemanga,Matemanga,40,Masajili,,0.3,0,0,0,0.0,2.0,2.0,20,0,20
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kajima,41,Tulingane,,0.4,1,0,0,6.0,2.0,8.0,100,3,103
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kajima,42,Tuchezane,,0.2,1,0,0,6.0,2.0,8.0,75,3,78
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kajima,43,Mchangani,,0.0,1,0,0,6.0,2.0,8.0,75,3,78
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kajima,44,Jiungeni,,8.0,1,0,0,6.0,2.0,8.0,75,3,78
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,,45,Msiyumbe,,0.0,1,0,0,6.0,2.0,8.0,75,3,78
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kindamba,46,Tulieni,,0.0,1,0,0,2.0,1.0,3.0,30,1,31
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kindamba,47,Kaloleni,,0.0,0,0,0,2.0,0.0,2.0,35,1,36
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Kindamba,48,Tuleane,,0.0,0,0,0,2.0,0.0,2.0,30,1,31
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Jaribuni,49,Mahenge,,0.1,0,0,0,0.0,2.0,2.0,15,1,16
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Jaribuni,50,Muungano,,0.0,1,0,0,2.0,1.0,3.0,10,1,11
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Jaribuni,51,Temeke,,0.0,0,0,0,0.0,2.0,2.0,10,1,11
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Jaribuni,52,Mchangani,,0.3,0,0,0,0.0,2.0,2.0,10,1,11
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Jakika,53,Msamala,,0.0,0,0,0,0.0,2.0,2.0,10,1,11
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Jakika,Jakika,54,Kipelele,,0.0,0,0,0,0.0,2.0,2.0,10,1,11
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namwinyu,55,Changarawe,,4.0,1,0,0,3.0,1.0,4.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namwinyu,56,Karonga,,0.0,1,0,0,3.0,2.0,5.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namwinyu,57,Mhuwesi,,0.0,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namwinyu,58,Azimio,,0.0,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namwinyu,59,Zimamoto,,0.0,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namakungwa,60,Kalonga,,0.0,1,0,0,0.0,3.0,3.0,20,2,22
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namakungwa,61,Changarawe A,,0.5,1,0,0,0.0,2.0,2.0,15,1,16
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Namakungwa,62,Nakagugu,,0.0,1,0,0,0.0,2.0,2.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Huria,63,Majengo,,0.0,0,0,0,0.0,0.0,0.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Huria,64,Camp,,0.0,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Huria,65,Huria B,,0.0,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Huria,66,Michungwani,,0.0,1,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Ndenyende,67,Sisi kwa sisi,,0.6,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Ndenyende,68,Amani,,0.0,0,0,0,0.0,3.0,3.0,25,1,26
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namwinyu,Ndenyende,69,Mawisi,,13.0,1,0,0,0.0,3.0,3.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Ligunga,70,Nyambi,,0.0,1,1,1,1.0,3.0,4.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Ligunga,71,Kiwanjani,,0.0,1,1,1,1.0,2.0,3.0,20,2,22
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Ligunga,72,Mangolole,,0.0,1,1,1,1.0,2.0,3.0,20,2,22
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Ligunga,73,Cheleweni,,0.0,1,1,1,1.0,2.0,3.0,20,2,22
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Ligunga,74,Mbarikiwa,,0.0,1,0,0,0.0,2.0,2.0,25,2,27
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Ligunga,75,Kilimani,,0.0,1,0,0,0.0,2.0,2.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Mtengashari,76,Sisi kwa sisi,,5.0,1,0,0,0.0,0.0,0.0,15,1,16
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Twendembele,77,Muhimbili,,0.2,0,0,0,0.0,3.0,3.0,20,1,21
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Twendembele,78,Mshikamano,,0.4,0,0,0,0.0,3.0,3.0,30,1,31
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Twendembele,79,Semeni,,0.0,0,0,0,0.0,3.0,3.0,25,1,26
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Twendembele,80,Mageuzi,,0.2,0,0,0,0.0,3.0,3.0,20,2,22
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ligunga,Twendembele,81,Muhuwesi,,0.2,0,0,0,0.0,3.0,3.0,30,1,31
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Nampungu,82,Mang’anda,,0.0,1,0,0,3.0,2.0,5.0,26,1,27
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,83,Mwangaza,,0.0,0,0,0,6.0,2.0,8.0,26,3,29
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,84,Kazamoyo,,0.2,0,0,0,0.0,1.0,1.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,85,Azimio,,0.5,0,0,0,0.0,1.0,1.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,86,Mwambao,,0.2,0,0,0,0.0,1.0,1.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,87,Tuleane,,0.1,0,0,0,0.0,1.0,1.0,15,0,15
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,88,Shuleni,,0.0,0,0,0,0.0,1.0,1.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nampungu,Mbatamila,89,Amani,,0.0,0,0,0,0.0,1.0,1.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,KiDodoma,90,Matenje,,0.0,0,0,0,0.0,4.0,4.0,100,2,102
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,KiDodoma,91,Mtonga,,0.5,0,0,0,0.0,3.0,3.0,60,0,60
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,KiDodoma,92,Mpanji,,0.0,0,0,0,0.0,4.0,4.0,90,0,90
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,KiDodoma,93,Mpumbe,,0.4,0,0,0,0.0,4.0,4.0,90,0,90
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Mkwajuni,94,Majaswela,,2.6,1,0,0,0.0,2.0,2.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Mkwajuni,95,Masuguru,,0.0,1,0,0,3.0,2.0,5.0,26,1,27
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Legezamwendo,96,Kipile,,0.0,0,0,0,0.0,4.0,4.0,60,3,63
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Legezamwendo,97,Lulila,,0.2,0,0,0,0.0,4.0,4.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Legezamwendo,98,Likangara,,0.0,0,0,0,0.0,4.0,4.0,70,3,73
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Legezamwendo,99,Mpingo,,0.0,0,0,0,0.0,4.0,4.0,50,3,53
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Legezamwendo,100,Nandembo,,0.0,0,0,0,0.0,4.0,4.0,80,3,83
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Legezamwendo,101,Makunganya,,0.0,0,0,0,0.0,4.0,4.0,60,3,63
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Machemba,102,Mirumba B,,0.0,0,0,0,0.0,3.0,3.0,25,2,27
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Machemba,103,Mnanjila,,0.0,0,0,0,0.0,3.0,3.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Machemba,104,Nakawalika,,0.5,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Machemba,105,Mirumba A,,0.0,1,0,0,0.0,3.0,3.0,15,2,17
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Machemba,106,Machemba B,,0.2,0,0,0,0.0,3.0,3.0,30,2,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,KiDodoma,Machemba,107,Mputa,,0.1,0,0,0,0.0,3.0,3.0,20,2,22
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nandembo,Amka,108,Undendeule,,0.0,1,0,0,0.0,3.0,3.0,100,3,103
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nandembo,Nangunguru,109,Songambele,,0.0,1,0,0,0.0,2.0,2.0,100,2,102
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Nakapanya,110,Miembeni,,2.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Nakapanya,111,Mkunguni,,0.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Tulieni,112,Lisaninga,,0.4,0,0,0,0.0,3.0,3.0,30,3,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Tulieni,113,Mgogo,,0.0,0,0,0,0.0,3.0,3.0,33,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Tulieni,114,Jiungeni,,1.0,0,0,0,0.0,3.0,3.0,33,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Tulieni,115,Kilimanihewa,,0.2,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Nakapanya,Tulieni,116,Mchololo,,3.2,0,0,0,0.0,3.0,3.0,45,3,48
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namakambale,Namakambale,117,Mwanona,,8.0,0,0,0,0.0,3.0,3.0,35,3,38
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namakambale,Namakambale,118,Moponi,,9.0,1,0,0,,2.0,2.0,20,3,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namakambale,Songambele,119,Makongondela,,0.0,0,0,0,0.0,3.0,3.0,30,3,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namakambale,Sauti Moja,120,Jida,,0.0,0,0,0,0.0,3.0,3.0,35,3,38
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namakambale,Mkowela,121,Amani,,0.0,0,0,0,0.0,3.0,3.0,35,3,38
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Muhuwesi,122,Mapinduzi,,0.0,0,0,0,0.0,4.0,4.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Muhuwesi,123,Mlingoti,,4.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Muhuwesi,124,Nambembele,,7.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Msagula,125,Mwangaza,,6.0,1,0,0,0.0,2.0,2.0,25,3,28
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Chingulungulu,126,Temeke,,0.0,0,0,0,0.0,3.0,3.0,30,3,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Chingulungulu,127,Mapokezi,,10.0,0,0,0,0.0,3.0,3.0,30,3,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Chingulungulu,128,Muhimbili,,2.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Muhuwesi,Chingulungulu,129,Mchangani,,0.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Majimaji,130,Njele,,0.2,0,0,0,0.0,3.0,3.0,30,2,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Majimaji,131,Mgeta,,8.0,0,0,0,0.0,3.0,3.0,30,2,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Magomeni,132,Mkalinga,,3.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Magomeni,133,Mtuha,,3.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Magomeni,134,Songambele,,8.0,0,0,0,0.0,3.0,3.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Chalinze,135,Ngolanga,,3.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Majimaji,Chalinze,136,Lukumbule,,1.5,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Mindu,137,Mkumbe,,0.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Mindu,138,Mzalendo,,0.0,0,0,0,0.0,3.0,3.0,35,3,38
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Liwangula,139,Migombani,,0.0,0,0,0,0.0,3.0,3.0,30,0,30
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Liwangula,140,Ngalinje,,3.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Mtonya,141,Mapinduzi,,0.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Mtonya,142,Matawala,,3.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Mindu,Mtonya,143,Namasimba,,4.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Misufini,144,Chikunje,,7.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Misufini,145,Msikitini,,0.0,0,0,0,0.0,3.0,3.0,32,0,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Nangolombe,146,Kilimani Hewa,,12.0,0,0,0,0.0,3.0,3.0,32,0,32
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Mnenje,147,Ntindika,,2.0,1,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Pachanne,148,Chigave,,8.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Pachanne,149,Namakambale,,8.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Mnazimmoja,150,Ghalani,,0.0,0,0,0,0.0,3.0,3.0,45,3,48
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Nammanga,151,Muungano,,0.3,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Nammanga,152,Msasani,,1.2,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Namiungo,Nammanga,153,Semeni,,4.8,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ngapa,Ngapa,154,Ngapa B Mashariki,,25.0,0,0,0,0.0,3.0,3.0,30,3,33
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Ngapa,Chawisi,155,Mbayani,,0.3,0,0,0,0.0,3.0,3.0,20,0,20
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Tinginya,Tinginya,156,Mtakuja,,0.3,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Tinginya,Tinginya,157,Darajani,,0.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Tinginya,Tinginya,158,Kinondoni,,0.3,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Tinginya,Tanga,159,Mchangani,,0.0,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kaskazini,Tinginya,Tanga,160,Makondeko,,0.4,0,0,0,0.0,3.0,3.0,40,3,43
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Nalasi,161,Changamoto,,0.4,0,0,0,0.0,5.0,5.0,100,0,100
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Nalasi,162,Motomoto,,0.3,0,0,0,0.0,5.0,5.0,100,3,103
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Nalasi,163,Mzalendo,,0.0,0,0,0,6.0,2.0,8.0,100,3,103
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Nalasi,164,Songambele,,0.0,0,0,0,6.0,2.0,8.0,100,3,103
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Nalasi,165,Likorogo,,0.0,0,0,0,6.0,2.0,8.0,75,3,78
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Mkapunda,166,Nanjilili,,0.0,0,0,0,2.0,0.0,2.0,22,1,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Mkapunda,167,Pindula,,0.0,0,0,0,2.0,0.0,2.0,22,1,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Mkapunda,168,Naikundi,,0.0,0,0,0,2.0,0.0,2.0,22,1,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Mkapunda,169,Naikula,,3.0,0,0,0,2.0,0.0,2.0,22,1,23
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Lipepo,170,Iringa,,0.0,0,0,0,6.0,2.0,8.0,70,3,73
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Wenje,171,Legeza,,0.0,0,0,0,0.0,3.0,3.0,25,1,26
Ruvuma,Tunduru,Tunduru DC,Tunduru Kusini,Nalasi Magharibi,Wenje,172,Muungano,,0.5,0,0,0,0.0,3.0,3.0,22,1,23
