MKOA WA MBEYA ,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Lines (km),,Distribution Transformers (kVA),,,Low Voltage Lines (km),,,Initial Customers,,
Mkoa,Wilaya,Halmashauri,Jimbo,Kata,Kijiji,Na,Kitongoji,11kV,33kV,50,100,200,4x95 sq.mm,4x50 sq.mm,LV Total (km),Single Phase,Three Phase,Total
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Swaya,Lupeta ,162,Nyina,,0.0,0,1,0,2.8,1.9,4.7,92,2,94
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Swaya,Wimba,163,Isasa,,1.3,0,1,0,2.7,1.8,4.5,88,2,90
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Swaya,Wimba,164,Mwatamali,,1.5,0,1,0,2.3,1.5,3.9,75,2,77
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Swaya,Wimba,165,Igala,,1.7,0,1,0,2.3,1.5,3.9,75,2,77
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Swaya,Wimba,166,Ibena,,1.6,0,1,0,2.5,1.6,4.1,80,2,82
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Iwindi,167,Igawilo,,0.0,0,2,0,7.7,5.1,12.9,254,3,257
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Iwindi,168,547 Nshala,,1.6,0,2,0,3.4,2.3,5.7,110,3,113
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Iwindi,169,Ihobha,,1.8,0,1,0,2.5,1.5,4.0,90,4,94
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Maganjo ,170,Mbilwa,,2.4,0,1,0,3.0,2.0,5.0,98,2,100
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Maganjo ,171,Makatani,,1.0,0,1,0,2.6,1.8,4.4,86,2,88
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Igonyamu ,172,Sahandeshi,,1.0,0,1,0,2.5,1.5,4.0,90,4,94
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Igonyamu ,173,Nsalafu,,0.8,0,1,0,2.5,1.5,4.0,90,4,94
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Igonyamu ,174,Igonyamu,,2.0,0,1,0,2.8,1.8,4.6,90,2,92
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Igonyamu ,175,Mazoha,,0.3,0,1,0,2.7,1.8,4.5,88,2,90
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Igonyamu ,176,Nsega,,2.5,0,1,0,2.4,1.6,4.0,78,2,80
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwampalala,177, Sibudwa,,1.9,0,1,0,2.7,1.8,4.6,89,2,91
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwampalala,178,Iwuzi,,1.0,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwampalala,179,Majengo,,1.6,1,0,0,1.5,1.0,2.5,48,2,50
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwampalala,180,Lusungo,,1.0,0,1,0,2.2,1.5,3.7,72,2,74
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Itimu ,181,Igombe,,2.2,1,0,0,1.5,1.0,2.5,48,2,50
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwaselela,182,Isanga B,,1.7,0,1,0,1.7,1.1,2.9,55,2,57
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwaselela,183, Shizi,,1.4,0,1,0,2.0,1.4,3.4,65,3,68
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwashiwawala,184,Mina,,2.2,0,2,0,6.7,4.5,11.2,220,4,224
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Mwashiwawala,185,Lusungo,,1.4,0,2,0,7.0,4.7,11.7,230,3,233
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Isangala,186, Nzinga,,0.8,0,2,0,4.4,2.9,7.3,142,3,145
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Isangala,187,Madindika,,1.0,1,0,0,0.1,0.1,0.2,3,,3
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Isangala,188,Igagu,,1.0,0,2,0,5.0,3.3,8.3,162,4,166
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Nsambya ,189,Ilindi A,,1.6,0,1,0,1.7,1.1,2.9,55,2,57
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Nsambya ,190,Ilindi B,,1.0,0,2,0,4.0,2.7,6.7,130,4,134
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Inolo,191, Iduji,,1.7,0,1,0,1.5,1.0,2.6,50,1,51
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwindi ,Inolo,192, Kasalia,,0.0,1,0,0,1.4,0.9,2.4,46,1,47
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Ilembo,193,Ijembe,,0.0,0,1,0,2.6,1.7,4.4,85,2,87
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Dimbwe,194,Isumbi,,0.0,0,1,0,2.0,1.3,3.4,66,1,67
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Dimbwe,195,Sheyo,,2.0,0,1,0,1.7,1.1,2.8,54,1,55
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwala ,196, Iyuli,,2.0,0,1,0,1.6,1.0,2.6,51,1,52
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwala ,197,Pikwi,,3.9,0,1,0,2.0,1.3,3.3,64,1,65
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwala ,198,Halonje,,0.9,0,1,0,1.7,1.2,2.9,57,1,58
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwala ,199, Iringa,,0.4,0,1,0,2.3,1.5,3.8,74,2,76
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwala ,200, Ndanga,,0.6,0,1,0,2.5,1.7,4.2,81,2,83
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwala ,201,Isyasya,,2.0,0,1,0,2.8,1.8,4.6,90,2,92
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mbawi ,202, Isela,,1.0,0,1,0,2.3,1.6,3.9,76,2,78
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mbawi ,203,Igamba,,2.0,0,1,0,2.7,1.8,4.6,89,2,91
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mbagala,204,Iwonde,,0.0,0,1,0,2.1,1.4,3.6,70,1,71
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mbagala,205, Ujunjulu,,1.5,0,1,0,1.8,1.2,3.1,60,1,61
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mbagala,206, Itewe,,0.0,0,1,0,1.7,1.1,2.8,55,1,56
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Iyunga ,207, Mbozi,,0.0,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Iyunga ,208,"Iyunga ""B""",,0.0,0,1,0,1.7,1.2,2.9,57,1,58
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Shigamba II ,209, Mpaza,,0.0,0,1,0,1.9,1.3,3.2,62,1,63
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwakasita,210,Ng'ambi,,1.5,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Mwakasita,211,Mantenga,,0.7,0,1,0,2.1,1.4,3.5,68,2,70
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Shilanga ,212,Luswaya,,3.2,0,1,0,2.8,1.9,4.7,92,2,94
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Shilanga ,213,Mwanda,,0.7,0,1,0,2.1,1.4,3.5,68,2,70
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Ilembo,Shilanga ,214,Itigi,,0.0,0,1,0,2.5,1.7,4.2,82,2,84
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Shisyete,215,Mabeya,,0.9,0,1,0,2.0,1.4,3.4,66,2,68
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Shisyete,216,Shisyete,,0.0,0,2,0,3.5,2.3,5.8,114,2,116
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Shisyete,217,Mbande,,1.8,0,1,0,1.7,1.1,2.8,55,1,56
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Isonso ,218,Mabata,,3.3,0,1,0,1.9,1.3,3.2,63,1,64
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Isonso ,219,Mkumbi,,0.0,0,2,0,3.5,2.3,5.9,115,2,117
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Isonso ,220,Magambo,,2.0,0,1,0,1.6,1.1,2.7,52,1,53
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,221,Shipi,,0.0,0,1,0,1.8,1.2,3.0,58,1,59
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,222,Ilindi,,1.0,0,1,0,1.7,1.1,2.9,56,1,57
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,223,Tunduma,,0.0,0,1,0,2.3,1.5,3.9,75,2,77
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,224,Ilambalala,,1.1,0,1,0,1.8,1.2,3.1,60,1,61
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,225, Neema A,,0.6,0,1,0,1.7,1.1,2.8,55,1,56
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,226,Neema Baptisti,,0.9,0,1,0,1.9,1.3,3.2,62,1,63
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,227,Uwanjani,,1.3,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Shizuvi ,Inyala Ilembo,228,Moroviani,,1.0,0,1,0,2.2,1.4,3.6,71,1,72
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Mumba,229,Mumba,,1.0,0,1,0,2.8,1.8,4.6,90,2,92
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Mumba,230,Motomoto,,1.1,0,1,0,2.3,1.6,3.9,76,2,78
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Mumba,231,Songambele,,1.6,0,1,0,2.7,1.8,4.5,88,2,90
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Masoko,232,Mapinduzi,,1.5,0,2,0,6.6,4.4,11.0,215,4,219
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Masoko,233,Sasyaka,,0.7,0,2,0,4.1,2.7,6.8,133,3,136
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Masoko,234, Iwanga,,0.0,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Masoko,235,Hezya,,0.0,0,1,0,2.4,1.6,4.1,79,2,81
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Masoko,Ilomba ,236, Masebe,,1.0,0,1,0,2.6,1.7,4.4,85,2,87
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji, Iwiji,237,Ntinga,,3.0,0,1,0,2.4,1.6,4.0,78,2,80
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji, Iwiji,238,Soweto,,2.5,0,2,0,3.7,2.5,6.2,120,3,123
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji, Iwiji,239,Mtukula,,1.0,0,1,0,2.5,1.6,4.1,80,2,82
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Isende ,240,Nachingwengwe,,1.6,0,2,0,4.7,3.1,7.9,154,3,157
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Isende ,241,Luhuma,,3.7,0,1,0,2.9,1.9,4.9,95,2,97
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Isende ,242,Shihola,,1.9,0,1,0,2.1,1.4,3.5,68,2,70
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Isende ,243,Shinandala,,2.5,0,1,0,2.2,1.5,3.7,72,2,74
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Isende ,244,Masala,,0.0,0,1,0,1.8,1.2,3.0,58,2,60
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Isende ,245,Kalashi,,1.8,0,1,0,1.9,1.2,3.1,60,2,62
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Izumbwe II ,246,Ileya A,,1.5,0,1,0,3.0,2.0,5.0,98,2,100
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Izumbwe II ,247,Sayuma,,0.0,0,1,0,2.2,1.5,3.7,72,2,74
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Izumbwe II ,248,Songwe,,1.4,0,1,0,2.3,1.5,3.9,75,2,77
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Izumbwe II ,249,Hayende,,0.8,0,1,0,2.1,1.4,3.5,68,2,70
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iwiji,Izumbwe II ,250,Chilanzi,,1.0,0,1,0,2.3,1.6,3.9,76,2,78
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Izyra ,Izyira,251,Mawelo,,2.0,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Izyra ,Izyira,252,Mafumbo,,2.3,0,1,0,2.3,1.5,3.8,74,2,76
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Izyra ,Masewe,253, Mang'onga,,3.8,0,1,0,2.3,1.6,3.9,76,2,78
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Izyra ,Mapita ,254,Ikomela,,0.0,0,1,0,2.3,1.5,3.8,74,2,76
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Izyra ,Mapita ,255,Vwele,,0.7,0,1,0,1.7,1.1,2.8,55,1,56
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Izyra ,Mapita ,256,Mapita,,0.0,0,1,0,2.0,1.3,3.4,66,1,67
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Mlowo,257,Tozi A,,0.0,0,1,0,1.6,1.1,2.7,53,1,54
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Mlowo,258,Tozi B,,0.0,0,1,0,1.9,1.3,3.2,63,1,64
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Mlowo,259,Nyondo,,1.3,1,0,0,1.4,0.9,2.3,45,1,46
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Mlowo,260,Ihanda,,1.2,0,1,0,2.7,1.8,4.5,87,2,89
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Mlowo,261,Mbuga,,0.0,0,1,0,3.0,2.0,5.0,97,2,99
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Mlowo,262,Samora,,0.6,0,1,0,1.6,1.0,2.6,51,1,52
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Itete,263,Igagala,,2.2,1,0,0,1.1,0.7,1.8,35,1,36
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Itete,264,Chombezi,,2.6,1,0,0,1.4,1.0,2.4,47,1,48
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Itete,265,Nsonga,,1.4,0,1,0,2.7,1.8,4.5,87,2,89
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Itete,266,Mwanjelwa A,,0.0,0,2,0,3.0,2.0,5.1,99,2,101
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Itete,267,Mwanjelwa B,,0.0,1,0,0,0.0,0.0,0.0,0,0,0
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Itete,268, Mwanjelwa C,,2.0,0,1,0,1.7,1.1,2.9,56,1,57
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shinzingo,269,Mjele,,1.7,0,1,0,1.9,1.3,3.2,63,1,64
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shinzingo,270,Mlima Nyundu,,0.0,0,1,0,2.7,1.8,4.6,89,2,91
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shinzingo,271,Iwalanje,,0.9,0,1,0,1.8,1.2,3.0,58,1,59
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shinzingo,272,Iwaga,,0.0,1,0,0,1.2,0.8,2.0,38,1,39
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shinzingo,273,Masoko,,1.0,0,1,0,2.0,1.3,3.4,66,1,67
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shinzingo,274,Ngala,,0.9,1,0,0,1.4,1.0,2.4,47,1,48
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,275,Idiwili B,,2.2,1,0,0,1.3,0.9,2.2,42,1,43
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,276,Azimio,,1.0,1,0,0,1.1,0.8,1.9,37,1,38
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,277,Shilungu A,,0.0,0,1,0,1.7,1.1,2.9,56,1,57
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,278,Shilungu B,,1.4,1,0,0,1.4,0.9,2.3,45,1,46
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,279,Itaga,,0.5,1,0,0,1.3,0.8,2.1,41,1,42
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,280,Mtakuja,,1.9,0,1,0,2.0,1.3,3.3,64,1,65
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Idiwili,281, Lutengano,,0.6,0,1,0,2.0,1.3,3.4,66,1,67
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,282,Shisonta B,,1.1,0,2,0,6.5,4.3,10.9,213,4,217
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,283,Shisonta C,,0.8,0,2,0,4.8,3.2,8.1,158,3,161
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,284,Mwanjelwa,,1.0,0,2,0,5.6,3.7,9.3,182,4,186
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,285, Ileya kati,,1.1,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,286,Matipu,,4.3,0,1,0,1.9,1.2,3.1,61,1,62
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,287,Ileya,,1.8,0,1,0,2.2,1.4,3.6,71,1,72
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,288,Kaloleni,,0.6,0,2,0,5.7,3.8,9.6,187,4,191
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,289, Mkuyuni,,1.2,0,2,0,4.8,3.2,8.1,158,3,161
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shisonta ,290, Muungano,,1.4,0,1,0,1.7,1.1,2.8,55,1,56
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Isuto ,291,Ihenga A,,0.0,0,1,0,2.8,1.8,4.6,90,2,92
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Isuto ,292,Ihenga B,,0.0,0,1,0,2.0,1.3,3.3,64,2,66
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Isuto ,293,Mapinduzi B,,0.0,0,1,0,2.2,1.5,3.7,72,2,74
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Isuto ,294,Lywayo,,1.5,0,1,0,2.1,1.4,3.5,68,2,70
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Isuto ,295,Mtakuja,,0.0,0,1,0,2.2,1.4,3.6,70,2,72
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Isuto ,296,Igosya,,0.5,0,1,0,2.5,1.5,4.0,90,4,94
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shitete,297, Shitete B,,3.0,0,2,0,4.9,3.3,8.2,160,3,163
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shitete,298,Yona B,,0.0,0,1,0,1.6,1.1,2.7,52,1,53
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Shitete,299,Halungu,,2.1,0,1,0,2.3,1.6,3.9,76,2,78
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,300,Mkuyuni,,0.0,0,1,0,2.9,1.9,4.9,95,2,97
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,301, Shilungu,,1.5,0,1,0,2.0,1.4,3.4,66,2,68
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,302,Igunda,,1.5,0,1,0,2.7,1.8,4.6,89,2,91
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,303, Honde,,0.0,0,1,0,2.0,1.3,3.4,65,2,67
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,304, Mlingotini,,0.0,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,305,Sogea Ilala,,1.5,0,1,0,2.2,1.5,3.7,72,2,74
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Isuto ,Ilindi,306,Sanyesya,,0.0,0,1,0,2.1,1.4,3.5,68,2,70
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,307,Iwowo A,,0.0,0,1,0,2.9,1.9,4.8,94,2,96
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,308,Mpesu A,,0.5,0,1,0,2.6,1.7,4.3,84,2,86
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,309,Mpesu B,,0.9,0,1,0,2.7,1.8,4.6,89,2,91
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,310, Itawa A,,0.0,0,2,0,5.0,3.3,8.3,163,3,166
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,311,Itawa B,,2.1,0,2,0,3.6,2.4,6.1,119,2,121
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,312, Lukasamo,,1.6,0,2,0,9.0,6.0,15.1,295,6,301
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,313,Nkeke,,0.0,0,1,0,2.3,1.5,3.8,74,2,75
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,314,Madugu,,1.5,0,1,0,1.8,1.2,3.1,60,1,61
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Iwowo,315,Songwe,,0.0,0,2,0,3.7,2.4,6.1,120,2,122
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Pashungu ,316,Sakukwa,,1.6,0,2,0,7.8,5.2,13.1,256,5,261
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Pashungu ,317,Mwongozo,,1.2,0,2,0,8.9,5.9,14.8,290,6,296
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Pashungu ,318,Mwanza,,1.4,0,2,0,5.8,3.8,9.6,188,4,192
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Pashungu ,319, Idunda,,0.0,0,1,0,2.8,1.8,4.6,90,2,92
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Igalukwa,320,Mondwe,,1.9,0,2,0,5.0,3.3,8.3,163,3,166
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Igalukwa,321,Iwanga,,1.6,0,2,0,9.6,6.4,16.1,315,6,321
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Igalukwa,322,"Itega ""A""",,0.9,0,2,0,5.6,3.7,9.3,182,4,186
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Igalukwa,323,"Itega ""B""",,0.8,0,2,0,5.3,3.5,8.8,172,4,176
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Igalukwa,324,Nsusu,,1.9,0,2,0,4.5,3.0,7.6,148,3,151
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Shigamba ,325,Shigamba A,,1.2,0,2,0,4.9,3.2,8.1,159,3,162
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Shigamba ,326, Muungano,,0.9,0,2,0,3.5,2.3,5.9,115,2,117
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Itawa ,Shigamba ,327,Iyanza,,0.8,0,1,0,1.6,1.0,2.6,51,1,52
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iyunga Mapinduzi ,Izuo ,328, Mpenye,,1.3,0,2,0,3.8,2.6,6.4,125,3,128
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iyunga Mapinduzi ,Izuo ,329,Ntumba,,0.0,0,2,0,7.9,5.3,13.2,258,5,263
Mbeya,Mbeya,Mbeya DC,Mbeya Vijijini,Iyunga Mapinduzi , Iyunga Mapinduzi,330,Mwasanga A,,0.0,0,2,0,3.2,2.1,5.3,102,3,105
